Id,Label,timeset,account,1,2,pr_indegree,pr_indegree_normalized,pr_domain,pr_proximity,pr_rank,pr_rank_min-max-normalized,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,clustering
3883,3883,"<[8595611.0, 8864142.0]>",0xfb08ff02a7a0bc08496a167aafd37d3fb2ee1fcd,8595611,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3884,3884,"<[8595611.0, 8864142.0]>",0x7f38fc7ab851847faa7ad55c9bba2f07dc165dfc,8595611,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3885,3885,"<[8595611.0, 8864142.0]>",0xdf21284030b5322187780b3a6efd980c074b00a9,8595611,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3886,3886,"<[8595611.0, 8864142.0]>",0x79c8401da008144669575bf283a192d6fdc15ec5,8595611,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3887,3887,"<[8595611.0, 8864142.0]>",0x81b607e8758756699cf88287924d4d75ef651f88,8595611,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3888,3888,"<[8595612.0, 8864142.0]>",0xaff2b3ee92c834d8f2842cc84d199e51760284f3,8595612,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3889,3889,"<[8595612.0, 8864142.0]>",0x5a734da97c84ef88d83cf7ba6a584ba5475ad4c9,8595612,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3890,3890,"<[8595612.0, 8864142.0]>",0x87f694d8e7942315a5525cb498f1b9e883c28284,8595612,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3891,3891,"<[8595612.0, 8864142.0]>",0x6c417fe4c65c9ca6beac43e5e82d8babc65e37dc,8595612,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3892,3892,"<[8595612.0, 8864142.0]>",0xb0eed4d6dd9186d51edca9653213ddb60bc26c8a,8595612,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3893,3893,"<[8595612.0, 8864142.0]>",0xeaa033af360879325c631cac97e66e53c5e06b3b,8595612,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3894,3894,"<[8595612.0, 8864142.0]>",0x241292a0964e0180b70b0d644bf7e72022301ae4,8595612,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3895,3895,"<[8595612.0, 8864142.0]>",0x65bd9401e795557d91df1727248b56669f08ccff,8595612,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3896,3896,"<[8595612.0, 8864142.0]>",0xbf5b9f34fc1b7f6e71102ea0ca3bf342e51e4396,8595612,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3897,3897,"<[8595612.0, 8864142.0]>",0xda0aa591bc1c6187ba0cdb77439a6ceea09ae113,8595612,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3898,3898,"<[8595612.0, 8864142.0]>",0x1a1f65771916547f79f85a226939e20aac3c0322,8595612,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3899,3899,"<[8595612.0, 8864142.0]>",0xf4b437fa47390547ea2a292eb9d12dad27225efc,8595612,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3900,3900,"<[8595612.0, 8864142.0]>",0xc93b851de811d05d352d1bd826bd859c522ad639,8595612,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3901,3901,"<[8595612.0, 8864142.0]>",0x32e36650741c48356f2b3a5f9ee20ce9b40a0be4,8595612,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3902,3902,"<[8595613.0, 8864142.0]>",0x5101fb4a52840b366067051784cd4c1db8bd1d73,8595613,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3903,3903,"<[8595613.0, 8864142.0]>",0x3b3b5f02103cafdef8f92c94c840b2f22af0c0e0,8595613,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3904,3904,"<[8595613.0, 8864142.0]>",0xc0c959c992a087857a3fbb64f593b9752b4425e2,8595613,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3905,3905,"<[8595613.0, 8864142.0]>",0x5337c5f148a55d918919debdd0a3154e44ae8668,8595613,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3906,3906,"<[8595613.0, 8864142.0]>",0x4aa18b1f7126fa3d905a6aa0b22c04f4c73bf7ad,8595613,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3907,3907,"<[8595613.0, 8864142.0]>",0x64a80016bd6b78cd5adea2c081ed8312e4dd74a1,8595613,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3908,3908,"<[8595613.0, 8864142.0]>",0x0285717549df6c2af9d00219deecf80b6d434875,8595613,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3909,3909,"<[8595613.0, 8864142.0]>",0xa6a157f11d1a7c7859ff2fa0b99fdebe58a491d1,8595613,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3910,3910,"<[8595613.0, 8864142.0]>",0x8e0cf6386ccd84f74f3656202acaf40de4cbcc93,8595613,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3911,3911,"<[8595614.0, 8864142.0]>",0x01b6833ceb7df3db233babfa5c8295e71f690609,8595614,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3912,3912,"<[8595614.0, 8864142.0]>",0x6ec9c8ead746ac8772ba1c1e466aa83152191def,8595614,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3913,3913,"<[8595614.0, 8864142.0]>",0xb81162ca79718f2c100f41ac14f755e8b1e96b75,8595614,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3914,3914,"<[8595614.0, 8864142.0]>",0xdd8b8766e4d20209d5ea6bfc1652c6e59c1790a6,8595614,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3915,3915,"<[8595614.0, 8864142.0]>",0x31937249c47ecc3d08f7b2f4adb35939f42c29fa,8595614,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3916,3916,"<[8595614.0, 8864142.0]>",0x44646d9b01e31d60b667c3028334a1ff57cb8a8b,8595614,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3917,3917,"<[8595614.0, 8864142.0]>",0xaa9bd35255d4214ba963dbace6e0f393520f075a,8595614,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3918,3918,"<[8595614.0, 8864142.0]>",0x4383b31d3391251e584beafc2cc0a67d24725d1d,8595614,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3919,3919,"<[8595614.0, 8864142.0]>",0xe7cf1fc941596cc41953cb7a2759c6f7c8a56ff0,8595614,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3920,3920,"<[8595614.0, 8864142.0]>",0xf62a424172f3a50b71f60a64c8def4fefc74047e,8595614,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3921,3921,"<[8595616.0, 8864142.0]>",0xb9c9ca820472498dfd4efa91a1fdc22cfd7aaecf,8595616,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3922,3922,"<[8595616.0, 8864142.0]>",0x781416e6e7c83ae7ccf32eca090bdb788200629b,8595616,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3923,3923,"<[8595616.0, 8864142.0]>",0x9a3034d87888f3a56196fc5f8a898f6205b581b2,8595616,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3924,3924,"<[8595617.0, 8864142.0]>",0x0bb73f7f959e453b0204f5a77a3754e19dc915c4,8595617,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3925,3925,"<[8595617.0, 8864142.0]>",0x2c97650f40d088c76b577d4999ffbf77e6cd19f0,8595617,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3926,3926,"<[8595617.0, 8864142.0]>",0x2b908607ec498865e6b9f9a5c1e444271005e47a,8595617,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3927,3927,"<[8595617.0, 8864142.0]>",0xe8c6aac04967733b7f765efbee0b8709f910baa1,8595617,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3928,3928,"<[8595617.0, 8864142.0]>",0xef8e8da9087d9278676cffa853833614310a12f4,8595617,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3929,3929,"<[8595617.0, 8864142.0]>",0x62bc0f0e393ac9bf00100bac3876768feebe3973,8595617,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3930,3930,"<[8595617.0, 8864142.0]>",0x45e0492563a20356580cadf34d0dd1488f3c3831,8595617,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3931,3931,"<[8595617.0, 8864142.0]>",0x3d516480f6953418de586a8e80b5053976ae98b5,8595617,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3932,3932,"<[8595618.0, 8864142.0]>",0x74fd54756828485259c35b11be624630ecb213cf,8595618,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3933,3933,"<[8595618.0, 8864142.0]>",0xb39d418418b1c3dbe922b64cb380810721f925ed,8595618,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3934,3934,"<[8595618.0, 8864142.0]>",0x8a331ecab30a753f5248567ea434e560cebac596,8595618,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3935,3935,"<[8595618.0, 8864142.0]>",0x8fb7fe1fa7afeb205a3c8f1aa7cbef6e2081ea57,8595618,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3936,3936,"<[8595618.0, 8864142.0]>",0x082b7bc1987d91ba2d92103c6b29128aaadfcf3c,8595618,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3937,3937,"<[8595618.0, 8864142.0]>",0xf18fa207bb31cb4de33d9fba61d3316008721a5c,8595618,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3938,3938,"<[8595618.0, 8864142.0]>",0xe60f9f146b7e9e635f494e2def8b6d65100d8d0f,8595618,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3939,3939,"<[8595618.0, 8864142.0]>",0x5b22772fc255dc36f055dbf1b20189bef03eeb83,8595618,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3940,3940,"<[8595618.0, 8864142.0]>",0x17536bf7381bab6cfc68a7c831bba199b2915124,8595618,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3941,3941,"<[8595618.0, 8864142.0]>",0x4469b1c2976586eec748f3f2f0cb6b2cd4d870de,8595618,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3942,3942,"<[8595618.0, 8864142.0]>",0x5c9e66dc7b6d8724f8ac1315dfcf9e7e4f452247,8595618,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3943,3943,"<[8595618.0, 8864142.0]>",0x2f59601016621b7f8bb542f06c7c1a5b210a846d,8595618,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3944,3944,"<[8595619.0, 8864142.0]>",0x21eb2b02f361653eddf53bf27e56dddfea431ef2,8595619,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3945,3945,"<[8595619.0, 8864142.0]>",0xf7378c462f09441a87134a26b43b0760ab0dbe58,8595619,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3946,3946,"<[8595624.0, 8864142.0]>",0x1e3ad5c4450cc4692869a29188437292597f14e6,8595624,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3947,3947,"<[8595624.0, 8864142.0]>",0x1955aa5e06f6e8d97206ee9c8e79d24d34b4095e,8595624,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3948,3948,"<[8595624.0, 8864142.0]>",0xc8da44bb86f8bc11676a1ee61b750e8b6087191a,8595624,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3949,3949,"<[8595624.0, 8864142.0]>",0x5f001bc224751c30b875857954ef15cf6b010995,8595624,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3950,3950,"<[8595624.0, 8864142.0]>",0x71e6e884f3751edf1e26d8253c39e54592ec885f,8595624,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3951,3951,"<[8595624.0, 8864142.0]>",0xa9347d4252e929e544561a30caca278e6f48dbf5,8595624,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3952,3952,"<[8595624.0, 8864142.0]>",0x2fd3e25aa3cfd9d2a3e8244bfcaeffbb38adfaa3,8595624,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3953,3953,"<[8595624.0, 8864142.0]>",0x35485137cf4776398ab8c46416c25ad7e11ac9fb,8595624,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3954,3954,"<[8595624.0, 8864142.0]>",0xe32f9d5c0b2e154476fadd55941878520e663aaa,8595624,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3955,3955,"<[8595624.0, 8864142.0]>",0x8e5e426648ae1bee7a76160d609172718a55d99e,8595624,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3956,3956,"<[8595624.0, 8864142.0]>",0x347a3b504e6709777b66e19862894bf350425942,8595624,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3957,3957,"<[8595624.0, 8864142.0]>",0xb9d0dd55dbdc6a4604540b2b0c580784f06b84f5,8595624,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3958,3958,"<[8595624.0, 8864142.0]>",0x931f3d55bf82a62c3a380947ebd59b41d1b7c77d,8595624,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3959,3959,"<[8595624.0, 8864142.0]>",0xed14ef9ec64bad189fe30fe4e3bfed380ae6fb03,8595624,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3960,3960,"<[8595625.0, 8864142.0]>",0xfe415b32421fef0b550960f4b32e4c3e3960b5ed,8595625,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3961,3961,"<[8595627.0, 8864142.0]>",0xdca228261394a0c675ee99f096bdc9413604c15e,8595627,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3962,3962,"<[8595627.0, 8864142.0]>",0x85b4746711efbc33714a5b83ffc5fca3d668356a,8595627,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3963,3963,"<[8595627.0, 8864142.0]>",0xe4fd09a427298fedf2c42f92046592af8c892450,8595627,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3964,3964,"<[8595627.0, 8864142.0]>",0xb1426826d293ea97479ff10cb9e7deac2a468c34,8595627,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3965,3965,"<[8595627.0, 8864142.0]>",0x7b32f76582087985696392b1c67540cb8a9893be,8595627,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3966,3966,"<[8595627.0, 8864142.0]>",0x5d8026d0b22b068e37abb59b2e281fe12afe5713,8595627,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3967,3967,"<[8595627.0, 8864142.0]>",0x9fd62b82549e5d664f5019931c1a2b6794debfb9,8595627,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3968,3968,"<[8595627.0, 8864142.0]>",0x03ecc2cc2687d2e97604c47027b5a8cc53d1945b,8595627,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3969,3969,"<[8595627.0, 8864142.0]>",0xfc8f7f55f52aa911db3071d9aa7fac00cec96a75,8595627,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3970,3970,"<[8595627.0, 8864142.0]>",0xacec3cf4a210db17dc78ea2bbcf39386fbd011c4,8595627,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3971,3971,"<[8595627.0, 8864142.0]>",0x0f073b26377677c540f5fc84bf783c144232ab84,8595627,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3972,3972,"<[8595627.0, 8864142.0]>",0x347e5f49cebbc7ea883ccfbb3f98856f9cf47d32,8595627,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3973,3973,"<[8595627.0, 8864142.0]>",0xe49373d302c4c682818a07450c02a27aecaf3355,8595627,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3974,3974,"<[8595627.0, 8864142.0]>",0x376a6134d498cdc9ecfeaa82fd0ce965860731bb,8595627,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3975,3975,"<[8595627.0, 8864142.0]>",0x7c7fcb683ace688bd2682f3916a7526fe30ac2a6,8595627,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3976,3976,"<[8595627.0, 8864142.0]>",0xc25aa4b21ada6d8f8525f7bd543194be6faa7863,8595627,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3977,3977,"<[8595628.0, 8864142.0]>",0xc6eca27d5fb1e818b53bddc79831042c85fa18e2,8595628,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3978,3978,"<[8595628.0, 8864142.0]>",0xef032cac0b286bb4eed9406669836b39f25d8f8a,8595628,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3979,3979,"<[8595628.0, 8864142.0]>",0x7ca98e5615cc43d0f584a3a483136d3698eccae9,8595628,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3980,3980,"<[8595628.0, 8864142.0]>",0x4579dce7b2f9510225a3e0ad00c172f659092e3c,8595628,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3981,3981,"<[8595631.0, 8864142.0]>",0x78c8c430340405780b138461bff4ef4ee2cd7a98,8595631,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3982,3982,"<[8595631.0, 8864142.0]>",0xe1a1f5a23684e7d5a14108c67ad3cc0570d33d8d,8595631,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3983,3983,"<[8595631.0, 8864142.0]>",0x52b6c8305a43aeb1732932f1a731389fd32ffbf0,8595631,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3984,3984,"<[8595631.0, 8864142.0]>",0x2af33e4b9f724abcf3d4d575a86f07ef4b4d9143,8595631,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3985,3985,"<[8595631.0, 8864142.0]>",0xc3233f5f6dc95c7798b2a85a50c839ae8e2dda20,8595631,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3986,3986,"<[8595631.0, 8864142.0]>",0x07b6151169242419ddd4c03a71b7a44b932c7a35,8595631,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3987,3987,"<[8595631.0, 8864142.0]>",0x5f0d16893c3417173f12a5e972188bf9a4e38ba5,8595631,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3988,3988,"<[8595631.0, 8864142.0]>",0x3b044aeab5d9e6e741443931c40c255da3b3f119,8595631,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3989,3989,"<[8595631.0, 8864142.0]>",0x5b859990a07eca7739cf14fc470afc15b15bc855,8595631,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3990,3990,"<[8595631.0, 8864142.0]>",0xf5a490d56d35ac4d2d45980ad3aaa0ad2c5efd6d,8595631,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3991,3991,"<[8595635.0, 8864142.0]>",0xec23287ce01958b8a0d1e9ed618b2ebaac173756,8595635,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3992,3992,"<[8595636.0, 8864142.0]>",0xd5adc91500f3565dae1a518f8149e06bc45a7ae6,8595636,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3993,3993,"<[8595636.0, 8864142.0]>",0xa52336737744b21620550a41f71400d51be105c1,8595636,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3994,3994,"<[8595636.0, 8864142.0]>",0x0fc2af5a71186fbe3a8386c8a285a72472b376b3,8595636,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3995,3995,"<[8595636.0, 8864142.0]>",0xc329ce21511ff872a28aec4eafb8350d3fa3e782,8595636,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3996,3996,"<[8595636.0, 8864142.0]>",0x752b7dd4e1e3a8e4177310c0f7b5df8cb25a92d1,8595636,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3997,3997,"<[8595636.0, 8864142.0]>",0xf93032921408faf906cc6cbbcf4954a1e8598029,8595636,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3998,3998,"<[8595636.0, 8864142.0]>",0xac51c2b758c532cf55755b8b4f2c4fa3ad976a4b,8595636,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
3999,3999,"<[8595636.0, 8864142.0]>",0xd02379c0e11069f0c22b48dc7636874ee4366a68,8595636,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
4000,4000,"<[8595636.0, 8864142.0]>",0x9e317999b74b18eb6ad4c3add7199a11cf91ca01,8595636,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
4001,4001,"<[8595636.0, 8864142.0]>",0xf4566feb2d5f3a58c650dd80a1eb2ac578b09da5,8595636,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
4002,4002,"<[8595636.0, 8864142.0]>",0x4af2c75f7fac913f7e3b5d4c348be9b82d1086e5,8595636,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
4003,4003,"<[8595636.0, 8864142.0]>",0x662e34156911a2653bb5565b3287e05672ea7e78,8595636,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
